date,level,storage,storage_pct,inflow,outflow,rainfall
2016-04-01,80.46,2378.0,65.24,0.0,185.0,0.0
2016-04-02,80.4,2362.0,64.8,0.0,185.0,0.0
2016-04-03,80.33,2346.0,64.36,0.0,185.0,0.0
2016-04-04,80.26,2330.0,63.92,0.0,185.0,0.0
2016-04-05,80.19,2314.0,63.48,0.0,185.0,0.0
2016-04-06,80.17,2298.0,63.05,0.0,185.0,0.0
2016-04-07,80.05,2282.0,62.61,0.0,185.0,0.0
2016-04-08,79.98,2266.0,62.17,0.0,185.0,0.0
2016-04-09,79.91,2250.0,61.73,0.0,185.0,0.0
2016-04-10,79.84,2234.0,61.29,0.0,185.0,0.0
2016-04-11,79.77,2218.0,60.85,0.0,185.0,0.0
2016-04-12,79.7,2202.0,60.41,0.0,185.0,0.0
2016-04-13,79.63,2186.0,59.97,0.0,185.0,0.0
2016-04-14,,,,,,
2016-04-15,79.49,2154.0,59.09,0.0,185.0,0.0
2016-04-16,79.42,2138.0,58.66,0.0,185.0,0.0
2016-04-17,,,,,,
2016-04-18,79.27,2106.0,57.78,0.0,185.0,0.0
2016-04-19,,,,,,
2016-04-20,79.37,2128.0,58.38,416.0,185.0,0.0
2016-04-21,79.45,2145.0,58.85,381.0,185.0,0.0
2016-04-22,79.47,2150.0,58.98,242.0,185.0,0.0
2016-04-23,,,,,,
2016-04-24,79.64,2189.0,60.05,405.0,185.0,0.0
2016-04-25,79.73,2208.0,60.58,405.0,185.0,0.0
2016-04-26,79.73,2208.0,60.58,185.0,185.0,0.0
2016-04-27,79.81,2227.0,61.1,404.0,185.0,0.0
2016-04-28,79.9,2247.0,61.65,416.0,185.0,0.0
2016-04-29,79.98,2266.0,62.17,405.0,185.0,0.0
2016-04-30,80.07,2286.0,62.72,416.0,185.0,0.0
2016-05-01,80.16,2307.0,63.29,428.0,185.0,0.0
2016-05-02,80.25,2328.0,63.87,428.0,185.0,0.0
2016-05-03,80.34,2348.0,64.42,416.0,185.0,0.0
2016-05-04,80.42,2368.0,64.97,416.0,185.0,0.0
2016-05-05,80.51,2388.0,65.51,416.0,185.0,0.0
2016-05-06,80.59,2407.0,66.04,405.0,185.0,0.0
2016-05-07,80.67,2426.0,66.56,405.0,185.0,0.0
2016-05-08,80.75,2445.0,67.08,405.0,185.0,0.0
2016-05-09,80.68,2429.0,66.64,0.0,185.0,0.0
2016-05-10,80.61,2413.0,66.2,0.0,185.0,0.0
2016-05-11,80.55,2398.0,65.79,0.0,174.0,0.0
2016-05-12,80.49,2384.0,65.4,0.0,160.0,0.0
2016-05-13,80.43,2370.0,65.02,0.0,160.0,0.0
