date,level,storage,storage_pct,inflow,outflow,rainfall
2017-10-01,66.4,221.0,6.06,271.0,40.0,47.0
2017-10-02,66.67,243.0,6.67,290.0,36.0,15.0
2017-10-03,66.85,258.0,7.08,216.0,42.0,0.0
2017-10-04,67.17,279.0,7.65,283.0,40.0,33.0
2017-10-05,67.32,298.0,8.18,213.0,40.0,2.0
2017-10-06,67.45,310.0,8.5,177.0,38.0,6.0
2017-10-07,67.55,319.0,8.75,142.0,38.0,0.0
2017-10-08,67.6,323.0,8.86,79.0,33.0,0.0
2017-10-09,67.6,323.0,8.86,30.0,30.0,0.0
2017-10-10,67.56,320.0,8.78,0.0,36.0,0.0
2017-10-11,67.54,318.0,8.72,0.0,23.0,0.0
2017-10-12,67.54,318.0,8.72,32.0,32.0,8.0
2017-10-13,67.51,315.0,8.64,0.0,40.0,0.0
2017-10-14,67.47,311.0,8.53,0.0,52.0,3.0
2017-10-15,67.42,307.0,8.42,0.0,54.0,3.0
2017-10-16,67.38,303.0,8.31,0.0,48.0,0.0
2017-10-17,67.44,309.0,8.48,117.0,48.0,13.0
2017-10-18,67.44,309.0,8.48,52.0,52.0,0.0
2017-10-19,67.44,309.0,8.48,52.0,52.0,0.0
2017-10-20,67.4,305.0,8.37,0.0,48.0,0.0
2017-10-21,67.35,301.0,8.26,0.0,50.0,0.0
2017-10-22,67.31,297.0,8.15,0.0,52.0,0.0
2017-10-23,67.26,293.0,8.04,0.0,52.0,0.0
2017-10-24,67.21,289.0,7.93,0.0,52.0,0.0
2017-10-25,67.17,285.0,7.82,0.0,47.0,1.0
2017-10-26,67.24,291.0,7.98,120.0,51.0,15.0
2017-10-27,67.26,293.0,8.04,75.0,52.0,3.0
2017-10-28,67.34,300.0,8.23,133.0,52.0,16.0
2017-10-29,67.4,305.0,8.37,109.0,51.0,11.0
2017-10-30,67.43,308.0,8.45,87.0,52.0,6.0
2017-10-31,68.9,452.0,12.4,1719.0,52.0,176.0
2017-11-01,70.35,617.0,16.93,1970.0,60.0,34.0
2017-11-02,70.85,679.0,18.63,778.0,60.0,16.0
2017-11-03,71.4,749.0,20.55,876.0,66.0,69.0
2017-11-04,72.45,891.0,24.44,1716.0,73.0,49.0
2017-11-05,73.45,1037.0,28.45,1763.0,73.0,15.0
2017-11-06,74.0,1121.0,30.75,1045.0,73.0,21.0
2017-11-07,74.56,1211.0,33.22,1110.0,68.0,22.0
2017-11-08,74.99,1282.0,35.17,850.0,28.0,16.0
2017-11-09,75.25,1327.0,36.41,559.0,38.0,0.0
2017-11-10,75.35,1344.0,36.87,245.0,48.0,0.0
2017-11-11,75.41,1354.0,37.15,164.0,48.0,3.0
2017-11-12,75.41,1354.0,37.15,48.0,48.0,3.0
2017-11-13,75.5,1370.0,37.59,233.0,48.0,15.0
2017-11-14,75.6,1388.0,38.08,256.0,48.0,10.0
2017-11-15,75.64,1395.0,38.27,130.0,49.0,3.0
2017-11-16,75.65,1397.0,38.33,75.0,52.0,0.0
2017-11-17,75.66,1399.0,38.38,75.0,52.0,0.0
2017-11-18,75.67,1400.0,38.41,65.0,53.0,0.0
2017-11-19,75.68,1402.0,38.46,75.0,52.0,0.0
2017-11-20,75.68,1402.0,38.46,52.0,52.0,0.0
2017-11-21,75.68,1402.0,38.46,53.0,53.0,6.0
2017-11-22,75.67,1400.0,38.41,18.0,41.0,0.0
2017-11-23,75.65,1396.0,38.3,0.0,50.0,0.0
2017-11-24,75.62,1392.0,38.19,0.0,52.0,0.0
2017-11-25,75.6,1388.0,38.08,0.0,52.0,0.0
2017-11-26,75.58,1384.0,37.97,0.0,52.0,0.0
2017-11-27,75.99,1457.0,39.97,897.0,52.0,116.0
2017-11-28,76.68,1583.0,43.43,1510.0,52.0,0.0
2017-11-29,76.94,1632.0,44.77,619.0,52.0,0.0
2017-11-30,77.11,1664.0,45.65,423.0,53.0,16.0
2017-12-01,77.6,1759.0,48.26,1151.0,52.0,76.0
2017-12-02,78.06,1850.0,50.75,1101.0,48.0,10.0
2017-12-03,78.26,1891.0,51.88,524.0,49.0,0.0
2017-12-04,78.32,1903.0,52.21,188.0,49.0,0.0
2017-12-05,78.32,1904.0,52.24,76.0,64.0,0.0
2017-12-06,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-07,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-08,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-09,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-10,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-11,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-12,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-13,78.32,1904.0,52.24,48.0,48.0,0.0
2017-12-14,78.32,1904.0,52.24,49.0,49.0,0.0
2017-12-15,78.32,1904.0,52.24,49.0,49.0,0.0
2017-12-16,78.32,1904.0,52.24,49.0,49.0,0.0
2017-12-17,78.32,1904.0,52.24,49.0,49.0,0.0
2017-12-18,78.3,1900.0,52.13,0.0,49.0,0.0
2017-12-19,78.28,1896.0,52.02,0.0,49.0,0.0
2017-12-20,78.26,1892.0,51.91,0.0,49.0,0.0
2017-12-21,78.24,1887.0,51.77,0.0,60.0,0.0
2017-12-22,78.22,1883.0,51.66,0.0,49.0,1.0
2017-12-23,78.2,1879.0,51.55,0.0,49.0,2.0
2017-12-24,78.18,1875.0,51.44,0.0,48.0,0.0
2017-12-25,78.16,1871.0,51.33,0.0,54.0,0.0
2017-12-26,78.14,1867.0,51.22,0.0,49.0,0.0
2017-12-27,78.12,1863.0,51.11,0.0,49.0,0.0
2017-12-28,78.1,1859.0,51.0,0.0,49.0,0.0
2017-12-29,78.08,1855.0,50.89,0.0,49.0,0.0
2017-12-30,78.06,1851.0,50.78,0.0,49.0,0.0
2017-12-31,78.04,1847.0,50.67,0.0,49.0,0.0
