date,level,storage,storage_pct,inflow,outflow,rainfall
2019-01-01,64.71,102.0,2.8,0.0,0.0,0.0
2019-01-02,64.64,100.0,2.74,0.0,25.0,0.0
2019-01-03,64.61,98.0,2.69,0.0,25.0,0.0
2019-01-04,64.57,96.0,2.63,0.0,25.0,0.0
2019-01-05,64.54,94.0,2.58,0.0,25.0,0.0
2019-01-06,64.51,92.0,2.52,0.0,25.0,0.0
2019-01-07,64.47,90.0,2.47,0.0,25.0,0.0
2019-01-08,64.44,88.0,2.41,0.0,25.0,0.0
2019-01-09,64.39,85.0,2.33,0.0,32.0,0.0
2019-01-10,64.35,83.0,2.28,0.0,25.0,0.0
2019-01-11,64.31,81.0,2.22,0.0,25.0,0.0
2019-01-12,64.28,79.0,2.17,0.0,25.0,0.0
2019-01-13,64.25,77.0,2.11,0.0,25.0,0.0
2019-01-14,64.21,75.0,2.06,0.0,29.0,0.0
2019-01-15,64.17,73.0,2.0,0.0,28.0,0.0
2019-01-16,64.14,71.0,1.95,0.0,28.0,0.0
2019-01-17,64.1,69.0,1.89,0.0,29.0,0.0
2019-01-18,64.07,67.0,1.84,0.0,24.0,0.0
2019-01-19,64.03,65.0,1.78,0.0,25.0,0.0
2019-01-20,63.99,63.0,1.73,0.0,25.0,0.0
2019-01-21,63.96,61.0,1.67,0.0,25.0,0.0
2019-01-22,63.94,60.0,1.65,0.0,13.0,0.0
2019-01-23,63.92,59.0,1.62,0.0,13.0,0.0
2019-01-24,63.9,58.0,1.59,0.0,13.0,0.0
2019-01-25,63.88,57.0,1.56,0.0,13.0,0.0
2019-01-26,63.86,56.0,1.54,0.0,13.0,0.0
2019-01-27,63.84,55.0,1.51,0.0,13.0,0.0
2019-01-28,63.82,54.0,1.48,0.0,13.0,0.0
2019-01-29,63.8,53.0,1.45,0.0,13.0,0.0
2019-01-30,63.78,52.0,1.43,0.0,13.0,0.0
2019-01-31,63.76,51.0,1.4,0.0,13.0,0.0
2019-02-01,63.74,50.0,1.37,0.0,13.0,0.0
2019-02-02,63.72,49.0,1.34,0.0,13.0,0.0
2019-02-03,63.7,48.0,1.32,0.0,13.0,0.0
2019-02-04,63.68,47.0,1.29,0.0,13.0,0.0
2019-02-05,63.66,46.0,1.26,0.0,13.0,0.0
2019-02-06,63.64,45.0,1.23,0.0,13.0,0.0
2019-02-07,63.62,44.0,1.21,0.0,13.0,0.0
