date,level,storage,storage_pct,inflow,outflow,rainfall
2019-10-01,62.13,12.0,0.33,0.0,0.0,5.0
2019-10-02,62.13,12.0,0.33,0.0,0.0,0.0
2019-10-03,62.13,12.0,0.33,0.0,0.0,0.0
2019-10-04,62.13,12.0,0.33,0.0,0.0,0.0
2019-10-05,62.13,12.0,0.33,0.0,0.0,0.0
2019-10-06,62.13,12.0,0.33,0.0,0.0,0.0
2019-10-07,62.07,11.0,0.3,0.0,0.0,0.0
2019-10-08,62.07,11.0,0.3,0.0,0.0,0.0
2019-10-09,62.07,11.0,0.3,0.0,0.0,1.0
2019-10-10,62.07,11.0,0.3,0.0,0.0,0.0
2019-10-11,62.07,11.0,0.3,0.0,0.0,0.0
2019-10-12,62.07,11.0,0.3,0.0,0.0,0.0
2019-10-13,62.07,11.0,0.3,0.0,0.0,0.0
2019-10-14,62.07,11.0,0.3,0.0,0.0,0.0
2019-10-15,62.07,11.0,0.3,0.0,0.0,39.0
2019-10-16,62.3,15.0,0.41,46.0,0.0,29.0
2019-10-17,62.61,20.0,0.55,58.0,0.0,29.0
2019-10-18,62.73,22.0,0.6,20.0,0.0,16.0
2019-10-19,62.73,22.0,0.6,0.0,0.0,0.0
2019-10-20,62.73,22.0,0.6,0.0,0.0,5.0
2019-10-21,62.97,26.0,0.71,46.0,0.0,33.0
2019-10-22,63.09,28.0,0.77,23.0,0.0,19.0
2019-10-23,63.09,28.0,0.77,0.0,0.0,1.0
2019-10-24,63.15,29.0,0.8,13.0,0.0,9.0
2019-10-25,63.15,29.0,0.8,0.0,0.0,0.0
2019-10-26,63.44,35.0,0.96,69.0,0.0,34.0
2019-10-27,63.44,35.0,0.96,0.0,0.0,0.0
2019-10-28,63.44,35.0,0.96,0.0,0.0,16.0
2019-10-29,63.48,37.0,1.02,23.0,0.0,19.0
2019-10-30,63.62,44.0,1.21,81.0,3.0,70.0
2019-10-31,63.74,50.0,1.37,69.0,3.0,48.0
2019-11-01,64.2,75.0,2.06,292.0,3.0,0.0
2019-11-02,64.58,97.0,2.66,257.0,3.0,0.0
2019-11-03,64.98,121.0,3.32,280.0,3.0,0.0
2019-11-04,65.35,145.0,3.98,280.0,3.0,0.0
2019-11-05,65.69,169.0,4.64,280.0,3.0,0.0
2019-11-06,66.03,193.0,5.29,280.0,3.0,0.0
2019-11-07,66.34,217.0,5.95,280.0,3.0,0.0
2019-11-08,66.74,249.0,6.83,378.0,8.0,0.0
2019-11-09,67.12,281.0,7.71,382.0,12.0,0.0
2019-11-10,67.48,313.0,8.59,382.0,12.0,0.0
2019-11-11,67.71,334.0,9.16,280.0,15.0,0.0
2019-11-12,67.95,356.0,9.77,270.0,16.0,0.0
2019-11-13,68.18,378.0,10.37,270.0,16.0,0.0
2019-11-14,68.4,400.0,10.97,270.0,16.0,2.0
2019-11-15,68.61,422.0,11.58,270.0,16.0,3.0
2019-11-16,68.81,442.0,12.13,255.0,24.0,0.0
2019-11-17,68.97,460.0,12.62,237.0,29.0,0.0
2019-11-18,68.14,478.0,13.11,237.0,29.0,0.0
2019-11-19,69.3,496.0,13.61,237.0,29.0,0.0
2019-11-20,69.54,523.0,14.35,237.0,29.0,6.0
2019-11-21,69.7,541.0,14.84,237.0,29.0,1.0
2019-11-22,69.87,561.0,15.39,260.0,29.0,49.0
2019-11-23,70.03,579.0,15.88,237.0,29.0,0.0
2019-11-24,70.18,597.0,16.38,237.0,29.0,2.0
2019-11-25,70.33,615.0,16.87,237.0,29.0,0.0
2019-11-26,70.48,633.0,17.37,237.0,29.0,0.0
