date,level,storage,storage_pct,inflow,outflow,rainfall
2007-01-01,80.35,2351.0,64.5,0.0,0.0,0.0
2007-01-02,80.32,2344.0,64.31,0.0,0.0,0.0
2007-01-03,80.29,2337.0,64.12,0.0,0.0,0.0
2007-01-04,80.26,2330.0,63.92,0.0,0.0,0.0
2007-01-05,80.23,2323.0,63.73,0.0,0.0,0.0
2007-01-06,80.2,2317.0,63.57,0.0,0.0,0.0
2007-01-07,80.17,2310.0,63.37,0.0,0.0,0.0
2007-01-08,80.18,2313.0,63.46,120.0,81.0,0.0
2007-01-09,80.2,2317.0,63.57,120.0,81.0,0.0
2007-01-10,80.24,2326.0,63.81,174.0,69.0,0.0
2007-01-11,80.28,2335.0,64.06,162.0,58.0,0.0
2007-01-12,80.32,2343.0,64.28,162.0,69.0,0.0
2007-01-13,80.32,2343.0,64.28,69.0,69.0,0.0
2007-01-14,80.29,2336.0,64.09,0.0,81.0,0.0
2007-01-15,80.25,2328.0,63.87,0.0,92.0,0.0
2007-01-16,80.22,2320.0,63.65,0.0,92.0,0.0
2007-01-17,80.18,2311.0,63.4,0.0,92.0,0.0
2007-01-18,80.14,2302.0,63.16,0.0,92.0,0.0
2007-01-19,80.1,2294.0,62.94,0.0,92.0,0.0
2007-01-20,80.06,2285.0,62.69,0.0,92.0,0.0
2007-01-21,80.03,2276.0,62.44,0.0,92.0,0.0
2007-01-22,79.99,2267.0,62.19,0.0,92.0,0.0
2007-01-23,79.94,2257.0,61.92,0.0,92.0,0.0
2007-01-24,79.9,2247.0,61.65,0.0,92.0,0.0
2007-01-25,79.85,2236.0,61.34,0.0,92.0,0.0
2007-01-26,79.8,2225.0,61.04,0.0,92.0,0.0
2007-01-27,79.75,2213.0,60.71,0.0,92.0,0.0
2007-01-28,79.7,2202.0,60.41,0.0,92.0,0.0
2007-01-29,79.65,2191.0,60.11,0.0,92.0,0.0
2007-01-30,79.6,2180.0,59.81,0.0,92.0,0.0
2007-01-31,79.55,2168.0,59.48,0.0,92.0,0.0
2007-02-01,79.5,2157.0,59.18,0.0,92.0,0.0
2007-02-02,79.45,2146.0,58.88,0.0,92.0,0.0
2007-02-03,79.4,2135.0,58.57,0.0,92.0,0.0
2007-02-04,79.35,2124.0,58.27,0.0,92.0,0.0
2007-02-05,79.3,2113.0,57.97,0.0,92.0,0.0
2007-02-06,79.25,2102.0,57.67,0.0,92.0,0.0
2007-02-07,79.2,2091.0,57.37,0.0,92.0,0.0
2007-02-08,79.15,2080.0,57.06,0.0,92.0,0.0
2007-02-09,79.1,2069.0,56.76,0.0,92.0,0.0
2007-02-10,79.05,2058.0,56.46,0.0,92.0,0.0
2007-02-11,79.0,2047.0,56.16,0.0,92.0,0.0
2007-02-12,78.95,2036.0,55.86,0.0,92.0,0.0
2007-02-13,78.9,2025.0,55.56,0.0,92.0,0.0
2007-02-14,78.85,2015.0,55.28,0.0,92.0,0.0
2007-02-15,78.8,2004.0,54.98,0.0,92.0,0.0
2007-02-16,78.75,1994.0,54.71,0.0,92.0,0.0
2007-02-17,78.7,1983.0,54.4,0.0,92.0,0.0
2007-02-18,78.65,1973.0,54.13,0.0,92.0,0.0
2007-02-19,78.6,1962.0,53.83,0.0,92.0,0.0
2007-02-20,78.55,1952.0,53.55,0.0,92.0,0.0
2007-02-21,78.5,1941.0,53.25,0.0,92.0,0.0
2007-02-22,78.45,1930.0,52.95,0.0,92.0,0.0
2007-02-23,78.4,1920.0,52.67,0.0,92.0,0.0
2007-02-24,78.35,1910.0,52.4,0.0,92.0,0.0
2007-02-25,78.3,1899.0,52.1,0.0,92.0,0.0
2007-02-26,78.25,1889.0,51.82,0.0,92.0,0.0
2007-02-27,78.2,1879.0,51.55,0.0,92.0,0.0
2007-02-28,78.15,1869.0,51.28,0.0,92.0,0.0
2007-03-01,78.1,1859.0,51.0,0.0,92.0,0.0
2007-03-02,78.05,1849.0,50.73,0.0,92.0,0.0
2007-03-03,78.0,1838.0,50.43,0.0,92.0,0.0
2007-03-04,77.95,1828.0,50.15,0.0,92.0,0.0
2007-03-05,77.9,1818.0,49.88,0.0,45.0,0.0
2007-03-06,77.86,1810.0,49.66,0.0,45.0,0.0
2007-03-07,77.82,1802.0,49.44,0.0,45.0,0.0
2007-03-08,77.78,1794.0,49.22,0.0,45.0,0.0
2007-03-09,77.74,1786.0,49.0,0.0,45.0,0.0
2007-03-10,77.7,1779.0,48.81,0.0,45.0,0.0
2007-03-11,77.66,1771.0,48.59,0.0,45.0,0.0
2007-03-12,77.62,1763.0,48.37,0.0,45.0,0.0
2007-03-13,77.58,1755.0,48.15,0.0,45.0,0.0
2007-03-14,77.54,1747.0,47.93,0.0,45.0,0.0
2007-03-15,77.5,1739.0,47.71,0.0,45.0,0.0
2007-03-16,77.46,1731.0,47.49,0.0,45.0,0.0
2007-03-17,77.42,1723.0,47.27,0.0,45.0,0.0
2007-03-18,77.38,1715.0,47.05,0.0,45.0,0.0
2007-03-19,77.34,1707.0,46.83,0.0,45.0,0.0
2007-03-20,77.3,1700.0,46.64,0.0,45.0,0.0
2007-03-21,77.25,1691.0,46.39,0.0,45.0,0.0
2007-03-22,77.21,1683.0,46.17,0.0,45.0,0.0
2007-03-23,77.17,1675.0,45.95,0.0,45.0,0.0
2007-03-24,77.13,1667.0,45.73,0.0,45.0,0.0
2007-03-25,77.08,1658.0,45.49,0.0,45.0,0.0
2007-03-26,77.03,1649.0,45.24,0.0,30.0,0.0
2007-03-27,77.0,1643.0,45.08,0.0,30.0,0.0
2007-03-28,77.97,1637.0,44.91,0.0,30.0,0.0
2007-03-29,76.94,1630.0,44.72,0.0,30.0,0.0
2007-03-30,76.9,1624.0,44.55,0.0,30.0,0.0
2007-03-31,76.86,1617.0,44.36,0.0,30.0,0.0
2007-04-01,76.82,1609.0,44.14,0.0,30.0,0.0
