date,level,storage,storage_pct,inflow,outflow,rainfall
2009-01-01,82.88,2979.0,81.73,0.0,80.0,0.0
2009-01-02,82.85,2972.0,81.54,0.0,80.0,0.0
2009-01-03,82.81,2962.0,81.26,0.0,80.0,0.0
2009-01-04,82.78,2954.0,81.04,0.0,80.0,0.0
2009-01-05,82.75,2946.0,80.82,0.0,80.0,0.0
2009-01-06,82.72,2938.0,80.6,0.0,80.0,0.0
2009-01-07,82.68,2929.0,80.36,0.0,80.0,0.0
2009-01-08,82.65,2921.0,80.14,0.0,80.0,16.0
2009-01-09,82.62,2913.0,79.92,0.0,80.0,0.0
2009-01-10,82.59,2905.0,79.7,0.0,80.0,0.0
2009-01-11,82.55,2895.0,79.42,0.0,80.0,0.0
2009-01-12,82.52,2886.0,79.18,0.0,80.0,0.0
2009-01-13,82.48,2875.0,78.88,0.0,80.0,0.0
2009-01-14,82.45,2865.0,78.6,0.0,80.0,0.0
2009-01-15,82.41,2857.0,78.38,0.0,80.0,0.0
2009-01-16,82.37,2848.0,78.13,0.0,80.0,0.0
2009-01-17,82.33,2839.0,77.89,0.0,80.0,0.0
2009-01-18,82.29,2828.0,77.59,0.0,80.0,0.0
2009-01-19,82.25,2817.0,77.28,0.0,85.0,0.0
2009-01-20,82.2,2804.0,76.93,0.0,85.0,0.0
2009-01-21,82.16,2794.0,76.65,0.0,85.0,0.0
2009-01-22,82.15,2791.0,76.57,0.0,15.0,0.0
2009-01-23,82.13,2785.0,76.41,0.0,50.0,0.0
2009-01-24,82.09,2775.0,76.13,0.0,85.0,0.0
2009-01-25,82.05,2766.0,75.88,0.0,85.0,0.0
2009-01-26,82.0,2753.0,75.53,0.0,85.0,0.0
2009-01-27,81.95,2740.0,75.17,0.0,85.0,0.0
2009-01-28,81.91,2728.0,74.84,0.0,85.0,0.0
2009-01-29,81.86,2716.0,74.51,0.0,85.0,0.0
2009-01-30,81.81,2703.0,74.16,0.0,85.0,0.0
2009-01-31,81.76,2691.0,73.83,0.0,85.0,0.0
2009-02-01,81.71,2679.0,73.5,0.0,85.0,0.0
2009-02-02,81.66,2667.0,73.17,0.0,85.0,0.0
2009-02-03,81.66,2667.0,73.17,140.0,85.0,0.0
2009-02-04,81.67,2669.0,73.22,140.0,85.0,0.0
2009-02-05,81.67,2669.0,73.22,140.0,85.0,0.0
2009-02-06,81.69,2674.0,73.36,165.0,85.0,0.0
2009-02-07,81.72,2682.0,73.58,165.0,85.0,0.0
2009-02-08,81.74,2686.0,73.69,165.0,85.0,0.0
2009-02-09,81.77,2692.0,73.85,165.0,85.0,0.0
2009-02-10,81.78,2696.0,73.96,160.0,85.0,0.0
2009-02-11,81.79,2698.0,74.02,150.0,85.0,0.0
2009-02-12,81.8,2701.0,74.1,150.0,85.0,0.0
2009-02-13,81.81,2704.0,74.18,150.0,85.0,0.0
2009-02-14,81.81,2704.0,74.18,140.0,85.0,0.0
2009-02-15,81.81,2704.0,74.18,140.0,85.0,0.0
2009-02-16,81.82,2707.0,74.27,150.0,85.0,0.0
2009-02-17,81.82,2709.0,74.32,140.0,85.0,0.0
2009-02-18,81.83,2710.0,74.35,140.0,85.0,0.0
2009-02-19,81.84,2712.0,74.4,130.0,85.0,0.0
2009-02-20,81.85,2715.0,74.49,130.0,85.0,0.0
2009-02-21,81.86,2718.0,74.57,130.0,80.0,0.0
2009-02-22,81.87,2721.0,74.65,130.0,80.0,0.0
2009-02-23,81.88,2724.0,74.73,130.0,80.0,0.0
2009-02-24,81.9,2728.0,74.84,140.0,80.0,0.0
