date,level,storage,storage_pct,inflow,outflow,rainfall
2009-10-01,69.21,486.0,13.33,0.0,80.0,0.0
2009-10-02,69.15,479.0,13.14,0.0,70.0,0.0
2009-10-03,69.09,473.0,12.98,0.0,70.0,0.0
2009-10-04,69.03,466.0,12.78,0.0,70.0,0.0
2009-10-05,68.97,459.0,12.59,0.0,70.0,0.0
2009-10-06,68.9,452.0,12.4,0.0,70.0,0.0
2009-10-07,68.83,445.0,12.21,0.0,70.0,0.0
2009-10-08,68.76,437.0,11.99,0.0,70.0,0.0
2009-10-09,68.7,431.0,11.82,0.0,70.0,0.0
2009-10-10,68.64,425.0,11.66,0.0,70.0,0.0
2009-10-11,68.58,419.0,11.5,0.0,70.0,0.0
2009-10-12,68.52,412.0,11.3,0.0,70.0,0.0
2009-10-13,68.46,406.0,11.14,0.0,70.0,0.0
2009-10-14,68.46,406.0,11.14,70.0,70.0,15.0
2009-10-15,68.4,400.0,10.97,0.0,70.0,0.0
2009-10-16,68.38,394.0,10.81,0.0,70.0,0.0
2009-10-17,68.28,388.0,10.64,0.0,70.0,0.0
2009-10-18,68.22,382.0,10.48,0.0,70.0,0.0
2009-10-19,68.16,376.0,10.32,0.0,70.0,0.0
2009-10-20,68.1,370.0,10.15,0.0,70.0,0.0
2009-10-21,68.04,364.0,9.99,0.0,70.0,0.0
2009-10-22,67.98,358.0,9.82,0.0,70.0,0.0
2009-10-23,68.1,371.0,10.18,210.0,70.0,0.0
2009-10-24,68.24,385.0,10.56,230.0,70.0,0.0
2009-10-25,68.38,399.0,10.95,230.0,70.0,0.0
2009-10-26,68.52,412.0,11.3,220.0,70.0,0.0
2009-10-27,68.66,427.0,11.71,230.0,70.0,1.0
2009-10-28,68.8,444.0,12.18,230.0,70.0,6.0
2009-10-29,69.15,480.0,13.17,480.0,70.0,41.0
2009-10-30,69.37,503.0,13.8,320.0,70.0,12.0
2009-10-31,69.52,520.0,14.27,270.0,70.0,0.0
2009-11-01,69.64,534.0,14.65,230.0,70.0,0.0
2009-11-02,69.75,548.0,15.03,220.0,70.0,0.0
2009-11-03,70.0,576.0,15.8,370.0,70.0,41.0
2009-11-04,70.07,584.0,16.02,300.0,70.0,10.0
2009-11-05,71.2,724.0,19.86,1620.0,60.0,125.0
2009-11-06,72.1,843.0,23.13,1377.0,60.0,80.0
2009-11-07,73.4,1029.0,28.23,2153.0,60.0,140.0
2009-11-08,74.55,1210.0,33.2,2095.0,60.0,151.0
2009-11-09,75.35,1344.0,36.87,1556.0,60.0,98.0
2009-11-10,75.9,1441.0,39.53,1116.0,60.0,27.0
2009-11-11,76.1,1477.0,40.52,470.0,60.0,14.0
2009-11-12,76.15,1486.0,40.77,165.0,60.0,0.0
2009-11-13,76.15,1486.0,40.77,60.0,60.0,0.0
2009-11-14,76.1,1476.93,40.52,0.0,60.0,0.0
2009-11-15,76.3,1513.09,41.51,478.52,60.0,47.0
2009-11-16,76.6,1568.33,43.03,699.35,60.0,36.0
2009-11-17,76.7,1586.91,43.54,275.0,60.0,0.0
2009-11-18,76.75,1596.2,43.79,167.5,60.0,2.0
2009-11-19,76.8,1605.0,44.03,167.0,60.0,39.0
2009-11-20,76.8,1605.0,44.03,60.0,60.0,3.0
2009-11-21,76.8,1605.0,44.03,60.0,60.0,2.0
2009-11-22,76.8,1605.0,44.03,60.0,60.0,2.0
2009-11-23,76.8,1605.0,44.03,60.0,60.0,0.0
2009-11-24,76.8,1605.0,44.03,60.0,60.0,1.0
2009-11-25,76.8,1605.0,44.03,60.0,60.0,2.0
2009-11-26,76.75,1596.0,43.79,0.0,60.0,0.0
2009-11-27,76.71,1589.0,43.59,0.0,60.0,0.0
2009-11-28,76.66,1579.0,43.32,0.0,60.0,0.0
2009-11-29,76.61,1570.0,43.07,0.0,60.0,0.0
2009-11-30,76.65,1561.0,42.83,0.0,60.0,0.0
2009-12-01,76.52,1552.0,42.58,0.0,60.0,0.0
2009-12-02,76.55,1559.0,42.77,146.0,60.0,12.0
2009-12-03,76.55,1559.0,42.77,60.0,60.0,7.0
2009-12-04,76.57,1563.0,42.88,103.0,60.0,37.0
2009-12-05,76.57,1563.0,42.88,60.0,60.0,0.0
2009-12-06,76.55,1559.0,42.77,30.0,60.0,0.0
2009-12-07,76.52,1553.0,42.61,0.0,60.0,0.0
2009-12-08,76.49,1548.0,42.47,0.0,60.0,0.0
2009-12-09,76.45,1540.0,42.25,0.0,60.0,0.0
2009-12-10,76.41,1533.0,42.06,0.0,70.0,0.0
2009-12-11,76.37,1526.0,41.87,0.0,70.0,0.0
2009-12-12,76.33,1519.0,41.67,0.0,70.0,1.0
2009-12-13,76.65,1578.0,43.29,754.0,70.0,51.0
2009-12-14,76.95,1634.0,44.83,718.0,70.0,3.0
2009-12-15,77.05,1652.69,45.34,290.83,70.0,0.0
2009-12-16,77.7,1779.0,48.81,1527.0,70.0,96.0
2009-12-17,78.05,1849.0,50.73,880.0,70.0,7.0
