date,level,storage,storage_pct,inflow,outflow,rainfall
2009-07-02,76.01,1460.0,40.05,0.0,150.0,0.0
2009-07-03,75.9,1440.0,39.51,0.0,150.0,4.0
2009-07-04,75.79,1421.0,38.98,0.0,150.0,0.0
2009-07-05,75.68,1402.0,38.46,0.0,150.0,3.0
2009-07-06,75.57,1383.0,37.94,0.0,150.0,0.0
2009-07-07,75.46,1363.0,37.39,0.0,150.0,0.0
2009-07-08,75.35,1344.0,36.87,0.0,150.0,0.0
2009-07-09,75.25,1327.0,36.41,0.0,140.0,0.0
2009-07-10,75.15,1310.0,35.94,0.0,140.0,0.0
2009-07-11,75.05,1293.0,35.47,0.0,140.0,0.0
2009-07-12,74.95,1276.0,35.01,0.0,140.0,0.0
2009-07-13,74.85,1259.0,34.54,0.0,140.0,0.0
2009-07-14,74.75,1242.0,34.07,0.0,140.0,0.0
2009-07-15,74.65,1225.0,33.61,0.0,140.0,0.0
2009-07-16,74.55,1209.0,33.17,0.0,140.0,0.0
2009-07-17,74.45,1193.0,32.73,0.0,140.0,0.0
2009-07-18,74.35,1177.0,32.29,0.0,140.0,0.0
2009-07-19,74.25,1161.0,31.85,0.0,140.0,0.0
2009-07-20,74.15,1145.0,31.41,0.0,140.0,5.0
2009-07-21,74.05,1129.0,30.97,0.0,140.0,0.0
2009-07-22,73.95,1113.0,30.53,0.0,140.0,0.0
2009-07-23,73.85,1098.0,30.12,0.0,140.0,0.0
2009-07-24,73.75,1083.0,29.71,0.0,140.0,0.0
2009-07-25,73.64,1066.0,29.25,0.0,140.0,0.0
2009-07-26,73.54,1050.0,28.81,0.0,140.0,0.0
2009-07-27,73.44,1034.0,28.37,0.0,140.0,0.0
2009-07-28,73.37,1025.0,28.12,0.0,80.0,21.0
2009-07-29,73.3,1015.0,27.85,0.0,80.0,8.0
2009-07-30,73.19,999.0,27.41,0.0,140.0,2.0
2009-07-31,73.19,999.0,27.41,130.0,130.0,30.0
2009-08-01,73.19,999.0,27.41,130.0,130.0,10.0
2009-08-02,73.1,985.0,27.02,0.0,130.0,5.0
2009-08-03,73.0,970.0,26.61,0.0,130.0,0.0
2009-08-04,72.9,955.0,26.2,0.0,130.0,0.0
2009-08-05,72.8,940.0,25.79,0.0,130.0,26.0
2009-08-06,72.69,925.0,25.38,0.0,130.0,0.0
2009-08-07,72.58,910.0,24.97,0.0,130.0,0.0
2009-08-08,72.47,895.0,24.55,0.0,130.0,0.0
2009-08-09,72.37,880.0,24.14,0.0,130.0,5.0
2009-08-10,72.27,865.0,23.73,0.0,130.0,0.0
2009-08-11,72.17,850.0,23.32,0.0,130.0,0.0
2009-08-12,72.05,836.0,22.94,0.0,130.0,0.0
