date,level,storage,storage_pct,inflow,outflow,rainfall
2008-04-01,80.7,2434.0,66.78,0.0,80.0,0.0
2008-04-02,80.66,2424.0,66.5,0.0,80.0,0.0
2008-04-03,80.62,2415.0,66.26,0.0,80.0,0.0
2008-04-04,80.58,2405.0,65.98,0.0,80.0,0.0
2008-04-05,80.54,2394.0,65.68,0.0,80.0,0.0
2008-04-06,80.49,2382.0,65.35,0.0,80.0,0.0
2008-04-07,80.44,2371.0,65.05,0.0,80.0,0.0
2008-04-08,80.39,2360.0,64.75,0.0,80.0,0.0
2008-04-09,80.34,2349.0,64.44,0.0,80.0,0.0
2008-04-10,80.29,2338.0,64.14,0.0,80.0,0.0
2008-04-11,80.24,2325.0,63.79,0.0,80.0,0.0
2008-04-12,80.19,2314.0,63.48,0.0,80.0,0.0
2008-04-13,80.14,2302.0,63.16,0.0,80.0,0.0
2008-04-14,80.09,2291.0,62.85,0.0,80.0,0.0
2008-04-15,80.04,2280.0,62.55,0.0,80.0,0.0
2008-04-16,79.99,2268.0,62.22,0.0,80.0,0.0
2008-04-17,79.94,2256.0,61.89,0.0,80.0,0.0
2008-04-18,79.89,2245.0,61.59,0.0,80.0,0.0
2008-04-19,79.84,2233.0,61.26,0.0,80.0,0.0
2008-04-20,79.79,2222.0,60.96,0.0,80.0,0.0
2008-04-21,79.74,2211.0,60.66,0.0,80.0,0.0
2008-04-22,79.69,2200.0,60.36,0.0,80.0,0.0
2008-04-23,79.64,2189.0,60.05,0.0,80.0,0.0
2008-04-24,79.59,2178.0,59.75,0.0,80.0,0.0
2008-04-25,79.54,2166.0,59.42,0.0,80.0,0.0
2008-04-26,79.49,2155.0,59.12,0.0,80.0,0.0
2008-04-27,79.44,2144.0,58.82,0.0,80.0,0.0
2008-04-28,79.39,2132.0,58.49,0.0,80.0,0.0
2008-04-29,79.34,2121.0,58.19,0.0,80.0,0.0
2008-04-30,79.29,2110.0,57.89,0.0,80.0,0.0
2008-05-01,79.24,2099.0,57.59,0.0,80.0,0.0
2008-05-02,79.19,2088.0,57.28,0.0,80.0,0.0
2008-05-03,79.14,2077.0,56.98,0.0,80.0,0.0
2008-05-04,79.09,2066.0,56.68,0.0,80.0,0.0
2008-05-05,79.04,2056.0,56.41,0.0,80.0,0.0
2008-05-06,78.99,2045.0,56.1,0.0,80.0,0.0
2008-05-07,78.94,2034.0,55.8,0.0,80.0,0.0
2008-05-08,78.89,2023.0,55.5,0.0,80.0,0.0
2008-05-09,78.83,2010.0,55.14,0.0,80.0,0.0
2008-05-10,78.77,1998.0,54.81,0.0,80.0,0.0
2008-05-11,78.71,1985.0,54.46,0.0,80.0,0.0
2008-05-12,78.65,1973.0,54.13,0.0,80.0,0.0
2008-05-13,78.61,1964.0,53.88,45.0,80.0,0.0
2008-05-14,78.61,1964.0,53.88,80.0,80.0,0.0
2008-05-15,78.63,1969.0,54.02,160.0,80.0,14.0
2008-05-16,78.63,1969.0,54.02,160.0,80.0,0.0
2008-05-17,78.64,1971.0,54.07,160.0,80.0,0.0
2008-05-18,78.66,1975.0,54.18,160.0,80.0,0.0
2008-05-19,78.68,1979.0,54.29,160.0,80.0,0.0
2008-05-20,78.7,1983.0,54.4,160.0,80.0,0.0
2008-05-21,78.72,1987.0,54.51,160.0,80.0,0.0
2008-05-22,78.74,1991.0,54.62,160.0,80.0,1.0
2008-05-23,78.76,1996.0,54.76,160.0,80.0,0.0
2008-05-24,78.78,2000.0,54.87,160.0,80.0,0.0
2008-05-25,78.8,2004.0,54.98,160.0,80.0,0.0
2008-05-26,78.82,2008.0,55.09,160.0,80.0,0.0
2008-05-27,78.84,2012.0,55.2,160.0,80.0,0.0
2008-05-28,78.86,2017.0,55.34,160.0,80.0,0.0
2008-05-29,78.8,2021.0,55.45,160.0,80.0,0.0
2008-05-30,78.9,2025.0,55.56,160.0,80.0,0.0
2008-05-31,78.92,2030.0,55.69,160.0,80.0,0.0
2008-06-01,78.94,2034.0,55.8,160.0,80.0,0.0
2008-06-02,78.96,2038.0,55.91,160.0,80.0,0.0
2008-06-03,78.98,2042.0,56.02,160.0,80.0,0.0
2008-06-04,79.0,2047.0,56.16,160.0,80.0,0.0
2008-06-05,79.02,2052.0,56.3,160.0,80.0,0.0
2008-06-06,79.04,2056.0,56.41,160.0,80.0,0.0
2008-06-07,79.06,2060.0,56.52,160.0,80.0,1.0
2008-06-08,79.08,2065.0,56.65,160.0,80.0,0.0
2008-06-09,79.1,2069.0,56.76,160.0,80.0,0.0
2008-06-10,79.1,2069.0,56.76,80.0,80.0,0.0
2008-06-11,79.07,2062.0,56.57,0.0,80.0,0.0
2008-06-12,79.07,2062.0,56.57,80.0,80.0,23.0
2008-06-13,79.04,2056.0,56.41,0.0,80.0,0.0
2008-06-14,79.01,2049.0,56.21,0.0,80.0,0.0
2008-06-15,78.98,2042.0,56.02,0.0,80.0,2.0
2008-06-16,78.94,2034.0,55.8,0.0,80.0,0.0
2008-06-17,78.9,2026.0,55.58,0.0,80.0,0.0
2008-06-18,78.86,2018.0,55.36,0.0,80.0,0.0
2008-06-19,78.82,2009.0,55.12,0.0,80.0,0.0
2008-06-20,78.78,2000.0,54.87,0.0,80.0,0.0
2008-06-21,78.74,1992.0,54.65,0.0,80.0,0.0
2008-06-22,78.95,2036.0,55.86,590.0,80.0,57.0
2008-06-23,78.92,2030.0,55.69,0.0,80.0,0.0
2008-06-24,78.89,2023.0,55.5,0.0,80.0,0.0
2008-06-25,78.86,2016.0,55.31,0.0,80.0,0.0
2008-06-26,78.82,2008.0,55.09,0.0,80.0,6.0
2008-06-27,78.78,2000.0,54.87,0.0,80.0,0.0
2008-06-28,78.75,1994.0,54.71,0.0,80.0,2.0
2008-06-29,78.72,1987.0,54.51,0.0,80.0,9.0
2008-06-30,78.68,1979.0,54.29,0.0,80.0,0.0
