date,level,storage,storage_pct,inflow,outflow,rainfall
2006-07-02,77.35,1710.0,46.91,0.0,65.0,0.0
2006-07-03,77.3,1700.0,46.64,0.0,65.0,0.0
2006-07-04,77.25,1691.0,46.39,0.0,65.0,0.0
2006-07-05,77.2,1681.0,46.12,0.0,65.0,0.0
2006-07-06,77.15,1672.0,45.87,0.0,65.0,0.0
2006-07-07,77.1,1662.0,45.6,0.0,65.0,0.0
2006-07-08,77.09,1653.0,45.35,0.0,65.0,0.0
2006-07-09,77.0,1643.0,45.08,0.0,65.0,0.0
2006-07-10,76.95,1634.0,44.83,0.0,65.0,0.0
2006-07-11,76.9,1624.0,44.55,0.0,65.0,0.0
2006-07-12,76.85,1615.0,44.31,0.0,65.0,4.0
2006-07-13,76.95,1634.0,44.83,285.0,65.0,70.0
2006-07-14,76.95,1634.0,44.83,0.0,0.0,0.0
2006-07-15,76.9,1624.0,44.55,0.0,0.0,0.0
2006-07-16,76.85,1615.0,44.31,0.0,65.0,0.0
2006-07-17,76.8,1605.0,44.03,0.0,65.0,0.0
2006-07-18,76.75,1596.0,43.79,0.0,65.0,0.0
2006-07-19,76.7,1587.0,43.54,0.0,65.0,0.0
2006-07-20,76.7,1578.0,43.29,0.0,65.0,2.0
2006-07-21,76.65,1578.0,43.29,65.0,65.0,20.0
2006-07-22,76.6,1568.0,43.02,0.0,65.0,0.0
2006-07-23,76.55,1559.0,42.77,0.0,65.0,0.0
2006-07-24,76.5,1550.0,42.52,0.0,65.0,0.0
2006-07-25,76.45,1540.0,42.25,0.0,65.0,0.0
2006-07-26,76.4,1531.0,42.0,0.0,65.0,0.0
2006-07-27,76.35,1522.0,41.76,0.0,65.0,5.0
2006-07-28,76.35,1522.0,41.76,65.0,65.0,17.0
2006-07-29,76.3,1513.0,41.51,0.0,65.0,0.0
2006-07-30,76.2,1504.0,41.26,0.0,65.0,0.0
2006-07-31,76.2,1495.0,41.02,0.0,65.0,0.0
2006-08-01,76.15,1486.0,40.77,0.0,65.0,0.0
2006-08-02,76.1,1477.0,40.52,0.0,65.0,0.0
2006-08-03,76.05,1468.0,40.27,0.0,65.0,0.0
2006-08-04,76.0,1459.0,40.03,0.0,65.0,2.0
2006-08-05,75.95,1450.0,39.78,0.0,65.0,0.0
2006-08-06,75.9,1441.0,39.53,0.0,65.0,0.0
2006-08-07,75.85,1432.0,39.29,0.0,65.0,0.0
2006-08-08,75.8,1424.0,39.07,0.0,65.0,0.0
2006-08-09,75.75,1414.0,38.79,0.0,65.0,2.0
2006-08-10,75.7,1406.0,38.57,0.0,65.0,12.0
2006-08-11,75.65,1397.0,38.33,0.0,65.0,0.0
2006-08-12,75.6,1388.0,38.08,0.0,65.0,0.0
2006-08-13,75.55,1379.0,37.83,0.0,65.0,0.0
2006-08-14,75.52,1374.0,37.7,0.0,0.0,15.0
2006-08-15,75.57,1384.0,37.97,116.0,0.0,12.0
2006-08-16,75.57,1384.0,37.97,35.0,0.0,8.0
