date,level,storage,storage_pct,inflow,outflow,rainfall
2011-01-01,83.44,3130.0,85.87,110.0,110.0,0.0
2011-01-02,83.44,3130.0,85.87,110.0,110.0,0.0
2011-01-03,83.51,3149.0,86.39,330.0,110.0,57.0
2011-01-04,83.51,3149.0,86.39,110.0,110.0,0.0
2011-01-05,83.51,3149.0,86.39,110.0,110.0,2.0
2011-01-06,83.54,3156.0,86.58,198.0,110.0,0.0
2011-01-07,83.56,3161.0,86.72,168.0,110.0,0.0
2011-01-08,83.57,3164.0,86.8,145.0,110.0,0.0
2011-01-09,83.57,3164.0,86.8,110.0,110.0,0.0
2011-01-10,83.6,3172.0,87.02,197.0,110.0,0.0
2011-01-11,83.62,3177.0,87.16,168.0,110.0,0.0
2011-01-12,83.65,3184.0,87.35,191.0,110.0,0.0
2011-01-13,83.67,3189.0,87.49,168.0,110.0,0.0
2011-01-14,83.7,3197.0,87.71,203.0,110.0,0.0
2011-01-15,83.7,3197.0,87.71,110.0,110.0,0.0
2011-01-16,83.7,3197.0,87.71,110.0,110.0,0.0
2011-01-17,83.7,3197.0,87.71,110.0,110.0,0.0
2011-01-18,83.68,3192.0,87.57,52.0,110.0,0.0
2011-01-19,83.67,3189.0,87.49,35.0,110.0,0.0
2011-01-20,83.65,3184.0,87.35,52.0,110.0,0.0
2011-01-21,83.63,3179.0,87.22,52.0,110.0,0.0
2011-01-22,83.59,3168.0,86.91,0.0,120.0,0.0
2011-01-23,83.58,3166.0,86.86,100.0,120.0,0.0
2011-01-24,83.56,3161.0,86.72,58.0,120.0,0.0
2011-01-25,83.54,3156.0,86.58,58.0,120.0,0.0
2011-01-26,83.52,3151.0,86.45,58.0,120.0,0.0
2011-01-27,83.5,3146.0,86.31,58.0,120.0,0.0
2011-01-28,83.46,3136.0,86.04,20.0,120.0,0.0
2011-01-29,83.42,3125.0,85.73,0.0,120.0,0.0
2011-01-30,83.36,3110.0,85.32,0.0,120.0,0.0
2011-01-31,83.3,3094.0,84.88,0.0,120.0,0.0
2011-02-01,83.25,3080.0,84.5,0.0,140.0,0.0
2011-02-02,83.2,3066.0,84.12,0.0,140.0,0.0
2011-02-03,83.15,3053.0,83.76,0.0,140.0,0.0
2011-02-04,83.1,3040.0,83.4,0.0,140.0,0.0
2011-02-05,83.05,3028.0,83.07,0.0,140.0,0.0
2011-02-06,82.98,3007.0,82.5,0.0,140.0,0.0
2011-02-07,82.93,2994.0,82.14,0.0,140.0,0.0
2011-02-08,82.88,2981.0,81.78,0.0,140.0,0.0
