date,level,storage,storage_pct,inflow,outflow,rainfall
2011-10-01,82.15,2792.0,76.6,0.0,150.0,0.0
2011-10-02,82.1,2779.0,76.24,0.0,150.0,0.0
2011-10-03,82.05,2766.0,75.88,0.0,150.0,2.0
2011-10-04,82.0,2753.0,75.53,0.0,150.0,0.0
2011-10-05,81.95,2740.0,75.17,0.0,150.0,0.0
2011-10-06,81.93,2735.0,75.03,0.0,150.0,3.0
2011-10-07,81.88,2722.0,74.68,0.0,150.0,0.0
2011-10-08,81.83,2710.0,74.35,0.0,150.0,0.0
2011-10-09,81.78,2697.0,73.99,0.0,150.0,0.0
2011-10-10,81.73,2685.0,73.66,0.0,150.0,0.0
2011-10-11,81.68,2672.0,73.31,0.0,150.0,0.0
2011-10-12,81.64,2663.0,73.06,46.0,150.0,2.0
2011-10-13,81.58,2648.0,72.65,0.0,150.0,1.0
2011-10-14,81.53,2635.0,72.29,0.0,150.0,0.0
2011-10-15,81.5,2628.0,72.1,69.0,150.0,0.0
2011-10-16,81.67,2670.0,73.25,636.0,150.0,17.0
2011-10-17,81.62,2657.0,72.89,636.0,150.0,0.0
2011-10-18,81.57,2644.0,72.54,0.0,150.0,1.0
2011-10-19,81.6,2653.0,72.78,244.0,140.0,35.0
2011-10-20,81.55,2641.0,72.46,0.0,140.0,0.0
2011-10-21,81.5,2628.0,72.1,0.0,150.0,0.0
2011-10-22,81.49,2625.0,72.02,120.0,150.0,0.0
2011-10-23,81.49,2625.0,72.02,150.0,150.0,0.0
2011-10-24,81.52,2633.0,72.24,243.0,150.0,24.0
2011-10-25,81.56,2643.0,72.51,266.0,150.0,45.0
2011-10-26,81.62,2658.0,72.92,323.0,150.0,30.0
2011-10-27,81.71,2680.0,73.53,405.0,150.0,30.0
2011-10-28,81.71,2680.0,73.53,150.0,150.0,10.0
2011-10-29,81.69,2675.0,73.39,92.0,150.0,2.0
2011-10-30,81.8,2703.0,74.16,474.0,150.0,31.0
2011-10-31,81.82,2708.0,74.29,208.0,150.0,3.0
2011-11-01,81.93,2735.0,75.03,462.0,150.0,48.0
2011-11-02,82.06,2769.0,75.97,544.0,150.0,41.0
2011-11-03,82.13,2786.0,76.43,544.0,150.0,9.0
2011-11-04,82.21,2807.0,77.01,393.0,150.0,7.0
2011-11-05,82.5,2882.0,79.07,978.0,110.0,60.0
2011-11-06,82.9,2986.0,81.92,1204.0,1500.0,76.0
2011-11-07,82.29,2827.0,77.56,1160.0,3000.0,0.0
2011-11-08,82.09,2776.0,76.16,335.0,925.0,0.0
2011-11-09,81.9,2728.0,74.84,240.0,800.0,0.0
2011-11-10,81.85,2715.0,74.49,0.0,350.0,0.0
2011-11-11,81.75,2690.0,73.8,0.0,350.0,0.0
2011-11-12,81.69,2675.0,73.39,0.0,250.0,0.0
2011-11-13,81.62,2658.0,72.92,0.0,250.0,0.0
2011-11-14,81.55,2640.0,72.43,0.0,250.0,0.0
2011-11-15,81.49,2625.0,72.02,0.0,190.0,0.0
2011-11-16,81.43,2610.0,71.6,0.0,200.0,0.0
2011-11-17,81.37,2596.0,71.22,0.0,200.0,2.0
2011-11-18,81.6,2653.0,72.78,660.0,200.0,44.0
2011-11-19,81.7,2678.0,73.47,489.0,200.0,9.0
2011-11-20,81.7,2678.0,73.47,200.0,200.0,0.0
2011-11-21,81.68,2673.0,73.33,100.0,170.0,0.0
2011-11-22,81.66,2668.0,73.2,70.0,130.0,0.0
2011-11-23,81.62,2658.0,72.92,0.0,130.0,0.0
2011-11-24,81.58,2648.0,72.65,0.0,130.0,0.0
2011-11-25,81.7,2678.0,73.47,477.0,130.0,60.0
2011-11-26,82.0,2753.0,75.53,1298.0,430.0,36.0
2011-11-27,82.07,2771.0,76.02,2838.0,2630.0,59.0
2011-11-28,81.6,2653.0,72.78,3284.0,4650.0,43.0
2011-11-29,81.46,2618.0,71.82,745.0,1150.0,2.0
2011-11-30,81.6,2653.0,72.78,805.0,400.0,0.0
2011-12-01,81.68,2673.0,73.33,630.0,400.0,0.0
