date,level,storage,storage_pct,inflow,outflow,rainfall
2021-07-02,81.5,2627.0,72.07,0.0,156.0,0.0
2021-07-03,81.5,2627.0,72.07,150.0,156.0,9.4
2021-07-04,81.44,2613.0,71.69,0.0,156.0,0.0
2021-07-05,81.39,2600.0,71.33,0.0,148.0,0.0
2021-07-06,81.33,2586.0,70.95,0.0,156.0,0.0
2021-07-07,81.28,2573.0,70.59,0.0,156.0,0.0
2021-07-08,81.22,2560.0,70.23,0.0,151.0,0.0
2021-07-09,81.51,2630.0,72.15,955.0,151.0,34.0
2021-07-10,81.51,2630.0,72.15,155.0,151.0,4.0
2021-07-11,81.46,2618.0,71.82,0.0,151.0,0.0
2021-07-12,81.41,2605.0,71.47,0.0,148.0,3.0
2021-07-13,81.35,2592.0,71.11,0.0,151.0,0.0
2021-07-14,81.3,2579.0,70.75,0.0,151.0,0.0
2021-07-15,81.3,2579.0,70.75,150.0,151.0,8.0
2021-07-16,81.25,2566.0,70.4,0.0,151.0,0.0
2021-07-17,81.39,2600.0,71.33,520.0,151.0,26.0
2021-07-18,81.52,2632.0,72.21,520.0,151.0,16.0
2021-07-19,81.52,2632.0,72.21,150.0,148.0,3.0
2021-07-20,81.52,2632.0,72.21,150.0,151.0,3.0
2021-07-21,81.46,2618.0,71.82,0.0,151.0,2.0
2021-07-22,81.41,2605.0,71.47,0.0,151.0,0.0
2021-07-23,81.36,2593.0,71.14,0.0,151.0,2.0
2021-07-24,81.31,2581.0,70.81,0.0,148.0,0.0
2021-07-25,81.26,2568.0,70.45,0.0,151.0,0.0
2021-07-26,81.2,2555.0,70.1,0.0,148.0,0.0
2021-07-27,81.15,2542.0,69.74,0.0,151.0,2.0
2021-07-28,81.09,2528.0,69.36,0.0,151.0,0.0
2021-07-29,81.04,2515.0,69.0,0.0,151.0,0.0
2021-07-30,80.98,2501.0,68.61,0.0,151.0,0.0
2021-07-31,80.93,2488.0,68.26,0.0,151.0,0.0
2021-08-01,80.87,2475.0,67.9,0.0,148.0,13.0
2021-08-02,80.81,2461.0,67.52,0.0,161.0,0.0
2021-08-03,80.76,2448.0,67.16,0.0,161.0,0.0
2021-08-04,80.7,2434.0,66.78,0.0,161.0,0.0
2021-08-05,80.64,2420.0,66.39,0.0,161.0,0.0
2021-08-06,80.58,2406.0,66.01,0.0,161.0,0.0
2021-08-07,80.52,2392.0,65.62,0.0,161.0,0.0
2021-08-08,80.51,2384.0,65.4,160.0,181.0,0.0
2021-08-09,80.48,2382.0,65.35,160.0,186.0,0.0
2021-08-10,80.68,2429.0,66.64,725.0,186.0,36.0
2021-08-11,80.74,2443.0,67.02,320.0,161.0,0.0
2021-08-12,80.79,2455.0,67.35,300.0,161.0,0.0
2021-08-13,80.79,2455.0,67.35,160.0,161.0,0.0
2021-08-14,80.79,2455.0,67.35,160.0,160.0,0.0
2021-08-15,80.79,2455.0,67.35,160.0,163.0,0.0
2021-08-16,80.79,2455.0,67.35,160.0,162.0,0.0
2021-08-17,80.85,2469.0,67.74,320.0,160.0,17.0
2021-08-18,80.91,2483.0,68.12,320.0,163.0,0.0
2021-08-19,80.91,2483.0,68.12,160.0,158.0,0.0
2021-08-20,80.94,2491.0,68.34,250.0,160.0,0.0
2021-08-21,80.94,2491.0,68.34,160.0,159.0,0.0
2021-08-22,80.94,2491.0,68.34,160.0,161.0,0.0
2021-08-23,80.94,2491.0,68.34,160.0,162.0,0.0
2021-08-24,80.94,2491.0,68.34,160.0,163.0,0.0
2021-08-25,80.94,2491.0,68.34,160.0,161.0,0.0
2021-08-26,80.94,2491.0,68.34,160.0,163.0,0.0
2021-08-27,81.07,2522.0,69.19,520.0,161.0,19.2
2021-08-28,81.15,2542.0,69.74,380.0,163.0,14.0
2021-08-29,81.19,2552.0,70.01,280.0,163.0,10.0
2021-08-30,81.19,2552.0,70.01,160.0,158.0,4.0
2021-08-31,81.23,2562.0,70.29,260.0,158.0,0.0
2021-09-01,81.35,2591.0,71.08,500.0,158.0,0.0
2021-09-02,81.45,2616.0,71.77,450.0,155.0,0.0
2021-09-03,81.5,2628.0,72.1,300.0,158.0,0.0
2021-09-04,81.56,2643.0,72.51,335.0,161.0,4.0
2021-09-05,81.6,2652.0,72.76,250.0,150.0,0.0
2021-09-06,81.67,2673.0,73.33,400.0,150.0,9.0
2021-09-07,81.79,2700.0,74.07,465.0,148.0,7.0
2021-09-08,81.87,2720.0,74.62,375.0,150.0,0.0
2021-09-09,81.92,2733.0,74.98,300.0,150.0,0.0
2021-09-10,81.94,2738.0,75.12,200.0,150.0,0.0
2021-09-11,81.96,2743.0,75.25,200.0,151.0,0.0
2021-09-12,81.97,2746.0,75.34,215.0,171.0,0.0
2021-09-13,81.99,2751.0,75.47,215.0,147.0,0.0
2021-09-14,82.02,2758.0,75.67,215.0,151.0,0.0
2021-09-15,82.05,2766.0,75.88,215.0,151.0,0.0
2021-09-16,82.08,2773.0,76.08,215.0,151.0,0.0
2021-09-17,82.1,2781.0,76.3,215.0,151.0,0.0
2021-09-18,82.13,2789.0,76.52,215.0,149.0,0.0
2021-09-19,82.16,2794.0,76.65,215.0,151.0,0.0
2021-09-20,82.19,2802.0,76.87,215.0,149.0,0.0
2021-09-21,82.22,2810.0,77.09,215.0,150.0,0.0
2021-09-22,82.43,2861.0,78.49,740.0,149.0,14.0
2021-09-23,82.49,2879.0,78.98,360.0,148.0,0.0
2021-09-24,82.56,2897.0,79.48,350.0,148.0,0.0
2021-09-25,82.65,2920.0,80.11,400.0,150.0,0.0
2021-09-26,82.7,2934.0,80.49,315.0,151.0,2.0
2021-09-27,82.69,2931.0,80.41,100.0,151.0,0.0
2021-09-28,82.64,2918.0,80.05,0.0,150.0,0.0
2021-09-29,82.59,2905.0,79.7,0.0,151.0,0.0
2021-09-30,82.54,2892.0,79.34,0.0,151.0,0.0
