date,level,storage,storage_pct,inflow,outflow,rainfall
2021-04-02,83.05,3027.0,83.05,150.0,176.0,0.0
2021-04-03,83.04,3024.0,82.96,150.0,176.0,0.0
2021-04-04,83.03,3021.0,82.88,150.0,176.0,0.0
2021-04-05,83.02,3018.0,82.8,150.0,178.0,0.0
2021-04-06,83.01,3015.0,82.72,150.0,178.0,0.0
2021-04-07,83.0,3012.0,82.63,150.0,178.0,0.0
2021-04-08,82.99,3009.0,82.55,150.0,178.0,0.0
2021-04-09,82.98,3007.0,82.5,150.0,178.0,0.0
2021-04-10,82.97,3004.0,82.41,150.0,178.0,0.0
2021-04-11,82.96,3001.0,82.33,150.0,178.0,0.0
2021-04-12,82.95,2999.0,82.28,150.0,178.0,0.0
2021-04-13,82.94,2996.0,82.19,150.0,178.0,0.0
2021-04-14,82.93,2994.0,82.14,150.0,178.0,0.0
2021-04-15,82.93,2994.0,82.14,150.0,153.0,4.0
2021-04-16,82.92,2992.0,82.09,150.0,168.0,0.0
2021-04-17,82.91,2989.0,82.0,150.0,173.0,0.0
2021-04-18,82.9,2986.0,81.92,150.0,173.0,0.0
2021-04-19,82.89,2983.0,81.84,150.0,173.0,0.0
2021-04-20,82.88,2981.0,81.78,150.0,178.0,0.0
2021-04-21,82.87,2978.0,81.7,150.0,178.0,0.0
2021-04-22,82.86,2975.0,81.62,150.0,178.0,0.0
2021-04-23,82.85,2973.0,81.56,150.0,168.0,0.0
2021-04-24,82.85,2973.0,81.56,150.0,153.0,0.0
2021-04-25,82.85,2973.0,81.56,150.0,153.0,0.0
2021-04-26,82.85,2973.0,81.56,150.0,153.0,0.0
2021-04-27,82.85,2973.0,81.56,150.0,153.0,0.0
2021-04-28,82.84,2971.0,81.51,150.0,153.0,0.0
2021-04-29,82.82,2965.0,81.34,150.0,153.0,0.0
2021-04-30,82.82,2965.0,81.34,150.0,153.0,0.0
2021-05-01,82.82,2965.0,81.34,150.0,153.0,0.0
2021-05-02,82.82,2965.0,81.34,150.0,153.0,0.0
2021-05-03,82.81,2963.0,81.29,150.0,153.0,0.0
2021-05-04,82.81,2963.0,81.29,150.0,153.0,0.0
2021-05-05,82.81,2963.0,81.29,150.0,158.0,0.0
2021-05-06,82.8,2960.0,81.21,150.0,158.0,0.0
2021-05-07,82.8,2960.0,81.21,150.0,158.0,0.0
2021-05-08,82.8,2960.0,81.21,160.0,158.0,0.0
2021-05-09,82.8,2960.0,81.21,160.0,158.0,0.0
2021-05-10,82.8,2960.0,81.21,160.0,158.0,0.0
2021-05-11,82.79,2958.0,81.15,155.0,158.0,0.0
2021-05-12,82.79,2958.0,81.15,160.0,162.0,0.0
2021-05-13,82.78,2955.0,81.07,160.0,175.0,0.0
2021-05-14,82.77,2953.0,81.02,160.0,180.0,0.0
2021-05-15,82.76,2950.0,80.93,160.0,180.0,0.0
2021-05-16,82.75,2947.0,80.85,160.0,185.0,0.0
2021-05-17,82.74,2944.0,80.77,160.0,185.0,0.0
2021-05-18,82.75,2947.0,80.85,220.0,185.0,0.0
2021-05-19,82.78,2955.0,81.07,300.0,197.0,0.0
2021-05-20,82.81,2963.0,81.29,300.0,198.0,0.0
2021-05-21,82.86,2976.0,81.65,330.0,183.0,14.0
2021-05-22,83.05,3028.0,83.07,765.0,158.0,30.0
2021-05-23,83.04,3024.0,82.96,115.0,163.0,0.0
2021-05-24,83.03,3021.0,82.88,115.0,163.0,0.0
2021-05-25,83.02,3019.0,82.83,115.0,145.0,0.0
2021-05-26,83.01,3016.0,82.74,115.0,145.0,0.0
2021-05-27,83.0,3013.0,82.66,115.0,143.0,0.0
2021-05-28,82.97,3004.0,82.41,45.0,145.0,0.0
2021-05-29,82.92,2992.0,82.09,0.0,145.0,0.0
2021-05-30,82.87,2979.0,81.73,0.0,145.0,0.0
2021-05-31,82.82,2966.0,81.37,0.0,148.0,0.0
2021-06-01,82.77,2952.0,80.99,0.0,158.0,0.0
2021-06-02,82.71,2937.0,80.58,0.0,168.0,0.0
2021-06-03,82.66,2923.0,80.19,0.0,171.0,0.0
2021-06-04,82.6,2908.0,79.78,0.0,176.0,0.0
2021-06-05,82.54,2892.0,79.34,0.0,176.0,0.0
2021-06-06,82.48,2876.0,78.9,0.0,176.0,0.0
2021-06-07,82.42,2860.0,78.46,0.0,173.0,0.0
2021-06-08,82.42,2860.0,78.46,175.0,176.0,17.4
2021-06-09,82.34,2843.0,78.0,0.0,176.0,0.0
2021-06-10,82.3,2829.0,77.61,56.0,176.0,0.0
2021-06-11,82.25,2818.0,77.31,56.0,181.0,0.0
2021-06-12,82.21,2807.0,77.01,56.0,181.0,0.0
2021-06-13,82.17,2796.0,76.71,80.0,191.0,0.0
2021-06-14,82.12,2786.0,76.43,80.0,196.0,0.0
