date,level,storage,storage_pct,inflow,outflow,rainfall
2012-04-01,78.73,1989.0,54.57,0.0,170.0,0.0
2012-04-02,78.66,1974.0,54.16,0.0,170.0,0.0
2012-04-03,78.59,1960.0,53.77,0.0,170.0,0.0
2012-04-04,78.52,1945.0,53.36,0.0,170.0,0.0
2012-04-05,78.45,1930.0,52.95,0.0,170.0,0.0
2012-04-06,78.38,1915.0,52.54,0.0,170.0,0.0
2012-04-07,78.3,1900.0,52.13,0.0,170.0,0.0
2012-04-08,78.23,1885.0,51.71,0.0,170.0,0.0
2012-04-09,78.16,1871.0,51.33,0.0,170.0,0.0
2012-04-10,78.09,1856.0,50.92,0.0,170.0,0.0
2012-04-11,78.02,1842.0,50.53,0.0,170.0,0.0
2012-04-12,77.95,1828.0,50.15,0.0,170.0,0.0
2012-04-13,77.88,1814.0,49.77,0.0,160.0,0.0
2012-04-14,77.81,1800.0,49.38,0.0,160.0,0.0
2012-04-15,77.74,1786.0,49.0,0.0,160.0,0.0
2012-04-16,77.67,1772.0,48.61,0.0,160.0,0.0
2012-04-17,77.6,1758.0,48.23,0.0,160.0,0.0
2012-04-18,77.52,1743.0,47.82,0.0,160.0,0.0
2012-04-19,77.44,1728.0,47.41,0.0,160.0,0.0
2012-04-20,77.37,1714.0,47.02,0.0,160.0,0.0
2012-04-21,77.3,1700.0,46.64,0.0,160.0,0.0
2012-04-22,77.23,1686.0,46.26,0.0,160.0,0.0
2012-04-23,77.15,1672.0,45.87,0.0,160.0,0.0
2012-04-24,77.09,1660.0,45.54,0.0,135.0,0.0
2012-04-25,77.03,1649.0,45.24,0.0,135.0,0.0
2012-04-26,76.96,1636.0,44.88,0.0,145.0,0.0
2012-04-27,76.9,1624.0,44.55,0.0,145.0,0.0
2012-04-28,76.83,1611.0,44.2,0.0,145.0,0.0
2012-04-29,76.76,1598.0,43.84,0.0,145.0,0.0
2012-04-30,76.7,1586.0,43.51,0.0,145.0,0.0
2012-05-01,76.63,1574.0,43.18,0.0,145.0,0.0
2012-05-02,76.56,1561.0,42.83,0.0,145.0,0.0
2012-05-03,76.5,1550.0,42.52,0.0,135.0,0.0
2012-05-04,76.44,1539.0,42.22,0.0,135.0,0.0
2012-05-05,76.38,1528.0,41.92,0.0,135.0,0.0
2012-05-06,76.31,1515.0,41.56,0.0,150.0,0.0
2012-05-07,76.24,1502.0,41.21,0.0,150.0,0.0
2012-05-08,76.17,1489.0,40.85,0.0,150.0,0.0
2012-05-09,76.1,1476.0,40.49,0.0,150.0,0.0
2012-05-10,76.02,1463.0,40.14,0.0,150.0,0.0
2012-05-11,75.95,1450.0,39.78,0.0,150.0,0.0
2012-05-12,75.88,1437.0,39.42,0.0,150.0,0.0
2012-05-13,75.8,1424.0,39.07,0.0,150.0,0.0
2012-05-14,75.73,1411.0,38.71,0.0,150.0,0.0
2012-05-15,75.66,1398.0,38.35,0.0,150.0,0.0
2012-05-16,75.58,1385.0,38.0,0.0,150.0,0.0
2012-05-17,75.51,1372.0,37.64,0.0,150.0,0.0
2012-05-18,75.44,1359.0,37.28,0.0,150.0,3.5
2012-05-19,75.36,1346.0,36.93,0.0,150.0,0.0
2012-05-20,75.28,1333.0,36.57,0.0,150.0,0.0
2012-05-21,75.21,1320.0,36.21,0.0,150.0,0.0
2012-05-22,75.13,1307.0,35.86,0.0,150.0,0.0
2012-05-23,75.06,1294.0,35.5,0.0,150.0,0.0
2012-05-24,74.98,1281.0,35.14,0.0,150.0,0.0
2012-05-25,74.9,1268.0,34.79,0.0,150.0,0.0
2012-05-26,74.83,1255.0,34.43,0.0,150.0,0.0
2012-05-27,74.75,1242.0,34.07,0.0,150.0,0.0
2012-05-28,74.67,1229.0,33.72,0.0,150.0,0.0
2012-05-29,74.59,1216.0,33.36,0.0,150.0,0.0
2012-05-30,74.51,1203.0,33.0,0.0,150.0,0.0
2012-05-31,74.43,1190.0,32.65,0.0,150.0,0.0
2012-06-01,74.35,1177.0,32.29,0.0,150.0,0.0
2012-06-02,74.27,1164.0,31.93,0.0,150.0,0.0
2012-06-03,74.19,1151.0,31.58,0.0,150.0,0.0
2012-06-04,74.1,1138.0,31.22,0.0,150.0,0.0
2012-06-05,74.02,1125.0,30.86,0.0,150.0,0.0
2012-06-06,73.94,1112.0,30.51,0.0,150.0,0.0
