date,level,storage,storage_pct,inflow,outflow,rainfall
2014-04-02,71.34,739.0,20.27,0.0,71.0,0.0
2014-04-03,71.26,731.0,20.05,0.0,71.0,0.0
2014-04-04,71.19,723.0,19.84,0.0,77.0,0.0
2014-04-05,71.13,715.0,19.62,0.0,77.0,0.0
2014-04-06,71.07,707.0,19.4,0.0,77.0,0.0
2014-04-07,71.06,706.0,19.37,58.0,77.0,0.0
2014-04-08,71.05,705.0,19.34,50.0,77.0,0.0
2014-04-09,71.03,702.0,19.26,50.0,86.0,0.0
2014-04-10,71.01,699.0,19.18,50.0,86.0,0.0
2014-04-11,70.98,695.0,19.07,50.0,102.0,0.0
2014-04-12,70.95,692.0,18.98,50.0,88.0,0.0
2014-04-13,70.93,689.0,18.9,50.0,86.0,0.0
2014-04-14,70.98,696.0,19.09,200.0,108.0,0.0
2014-04-15,71.07,707.0,19.4,210.0,88.0,0.0
2014-04-16,71.15,717.0,19.67,210.0,88.0,0.0
2014-04-17,71.21,725.0,19.89,225.0,90.0,0.0
2014-04-18,71.3,736.0,20.19,240.0,110.0,0.0
2014-04-19,71.39,748.0,20.52,240.0,103.0,0.0
2014-04-20,71.48,760.0,20.85,240.0,104.0,0.0
2014-04-21,71.56,770.0,21.12,240.0,94.0,0.0
2014-04-22,71.64,782.0,21.45,240.0,104.0,0.0
2014-04-23,71.74,795.0,21.81,250.0,94.0,0.0
2014-04-24,71.85,809.0,22.19,250.0,94.0,0.0
2014-04-25,71.89,815.0,22.36,160.0,92.0,0.0
2014-04-26,72.02,832.0,22.83,283.0,86.0,0.0
2014-04-27,72.14,848.0,23.26,295.0,110.0,0.0
2014-04-28,72.25,864.0,23.7,267.0,82.0,0.0
2014-04-29,72.37,881.0,24.17,283.0,86.0,0.0
2014-04-30,72.5,899.0,24.66,280.0,70.0,0.0
2014-05-01,72.62,916.0,25.13,265.0,68.0,0.0
2014-05-02,72.74,933.0,25.6,265.0,68.0,0.0
2014-05-03,72.86,950.0,26.06,265.0,68.0,0.0
2014-05-04,72.93,960.0,26.34,185.0,68.0,0.0
2014-05-05,73.0,970.0,26.61,185.0,68.0,4.0
2014-05-06,73.08,982.0,26.94,195.0,58.0,0.0
2014-05-07,73.16,994.0,27.27,195.0,58.0,0.0
2014-05-08,73.25,1007.0,27.63,216.0,58.0,6.0
2014-05-09,73.34,1021.0,28.01,220.0,58.0,0.0
2014-05-10,73.44,1036.0,28.42,220.0,48.0,0.0
2014-05-11,73.54,1051.0,28.83,216.0,58.0,0.0
2014-05-12,73.63,1065.0,29.22,216.0,54.0,0.0
2014-05-13,73.72,1078.0,29.57,216.0,70.0,0.0
2014-05-14,73.8,1091.0,29.93,216.0,62.0,0.0
2014-05-15,73.87,1101.0,30.21,171.0,50.0,0.0
2014-05-16,73.92,1109.0,30.43,171.0,78.0,0.0
2014-05-17,73.99,1120.0,30.73,171.0,46.0,0.0
2014-05-18,74.06,1131.0,31.03,171.0,46.0,0.0
2014-05-19,74.12,1141.0,31.3,171.0,58.0,0.0
2014-05-20,74.19,1151.0,31.58,171.0,50.0,0.0
2014-05-21,74.25,1161.0,31.85,171.0,50.0,0.0
2014-05-22,74.32,1172.0,32.15,171.0,50.0,0.0
2014-05-23,74.39,1182.0,32.43,171.0,58.0,0.0
2014-05-24,74.44,1192.0,32.7,171.0,58.0,6.0
2014-05-25,74.5,1202.0,32.98,171.0,58.0,0.0
2014-05-26,74.56,1213.0,33.28,171.0,58.0,0.0
2014-05-27,74.63,1223.0,33.55,171.0,54.0,0.0
2014-05-28,74.69,1233.0,33.83,171.0,54.0,0.0
2014-05-29,74.76,1243.0,34.1,171.0,54.0,0.0
2014-05-30,74.82,1254.0,34.4,171.0,50.0,0.0
2014-05-31,74.88,1264.0,34.68,171.0,52.0,0.0
2014-06-01,74.88,1264.0,34.68,80.0,70.0,0.0
2014-06-02,74.88,1264.0,34.68,68.0,68.0,0.0
2014-06-03,74.88,1264.0,34.68,68.0,68.0,17.0
2014-06-04,74.84,1258.0,34.51,0.0,68.0,0.0
2014-06-05,74.8,1252.0,34.35,0.0,78.0,0.0
2014-06-06,74.77,1246.0,34.18,0.0,68.0,4.0
2014-06-07,74.73,1239.0,33.99,0.0,74.0,0.0
2014-06-08,74.68,1232.0,33.8,0.0,78.0,0.0
2014-06-09,74.8,1251.0,34.32,298.0,78.0,60.0
2014-06-10,74.76,1244.0,34.13,0.0,80.0,2.0
2014-06-11,74.71,1236.0,33.91,0.0,88.0,0.0
2014-06-12,74.67,1229.0,33.72,0.0,84.0,0.0
2014-06-13,74.62,1222.0,33.53,0.0,88.0,0.0
2014-06-14,74.58,1215.0,33.33,0.0,84.0,0.0
2014-06-15,74.54,1208.0,33.14,0.0,84.0,0.0
2014-06-16,74.49,1201.0,32.95,0.0,84.0,0.0
2014-06-17,74.45,1193.0,32.73,0.0,94.0,0.0
2014-06-18,74.4,1185.0,32.51,0.0,94.0,0.0
2014-06-19,74.35,1177.0,32.29,0.0,96.0,0.0
2014-06-20,74.3,1169.0,32.07,0.0,94.0,0.0
2014-06-21,74.25,1161.0,31.85,0.0,90.0,0.0
2014-06-22,74.19,1153.0,31.63,0.0,90.0,10.0
2014-06-23,74.15,1145.0,31.41,0.0,90.0,0.0
2014-06-24,74.08,1135.0,31.14,0.0,112.0,0.0
2014-06-25,74.03,1127.0,30.92,0.0,90.0,0.0
2014-06-26,73.98,1119.0,30.7,0.0,94.0,0.0
2014-06-27,73.93,1111.0,30.48,0.0,94.0,0.0
2014-06-28,73.87,1102.0,30.23,0.0,112.0,0.0
2014-06-29,73.91,1107.0,30.37,150.0,98.0,32.0
2014-06-30,73.94,1113.0,30.53,167.0,98.0,43.0
2014-07-01,73.85,1105.0,30.32,0.0,106.0,0.0
