date,level,storage,storage_pct,inflow,outflow,rainfall
2014-01-01,72.32,874.0,23.98,0.0,54.0,0.0
2014-01-02,72.29,870.0,23.87,0.0,52.0,0.0
2014-01-03,72.26,865.0,23.73,0.0,52.0,0.0
2014-01-04,72.22,860.0,23.59,0.0,56.0,0.0
2014-01-05,72.78,938.0,25.73,0.0,68.0,0.0
2014-01-06,72.13,847.0,23.24,0.0,77.0,0.0
2014-01-07,72.09,842.0,23.1,0.0,63.0,0.0
2014-01-08,72.05,836.0,22.94,0.0,66.0,0.0
2014-01-09,72.02,832.0,22.83,0.0,54.0,0.0
2014-01-10,71.99,828.0,22.72,0.0,54.0,0.0
2014-01-11,71.95,823.0,22.58,0.0,54.0,0.0
2014-01-12,71.92,819.0,22.47,0.0,54.0,0.0
2014-01-13,71.9,815.0,22.36,0.0,50.0,0.0
2014-01-14,71.86,810.0,22.22,0.0,62.0,0.0
2014-01-15,71.82,805.0,22.09,0.0,60.0,0.0
2014-01-16,71.78,800.0,21.95,0.0,60.0,0.0
2014-01-17,71.75,796.0,21.84,0.0,58.0,0.0
2014-01-18,71.71,791.0,21.7,0.0,58.0,0.0
2014-01-19,71.69,786.0,21.56,0.0,58.0,0.0
2014-01-20,71.64,781.0,21.43,0.0,58.0,0.0
2014-01-21,71.6,776.0,21.29,0.0,56.0,0.0
2014-01-22,71.56,771.0,21.15,0.0,58.0,0.0
2014-01-23,71.52,765.0,20.99,0.0,56.0,0.0
2014-01-24,71.48,760.0,20.85,0.0,56.0,0.0
2014-01-25,71.44,755.0,20.71,0.0,58.0,0.0
2014-01-26,71.41,750.0,20.58,0.0,56.0,0.0
2014-01-27,71.37,745.0,20.44,0.0,56.0,0.0
2014-01-28,71.33,740.0,20.3,0.0,56.0,0.0
2014-01-29,71.29,735.0,20.16,0.0,56.0,0.0
2014-01-30,71.25,730.0,20.03,0.0,62.0,0.0
2014-01-31,71.2,724.0,19.86,0.0,62.0,0.0
2014-02-01,71.16,719.0,19.73,0.0,62.0,0.0
2014-02-02,71.12,714.0,19.59,0.0,62.0,0.0
2014-02-03,71.08,708.0,19.42,0.0,62.0,0.0
2014-02-04,71.04,703.0,19.29,0.0,62.0,0.0
2014-02-05,71.0,698.0,19.15,0.0,62.0,0.0
2014-02-06,74.88,1264.0,34.68,171.0,52.0,0.0
2014-02-07,70.91,686.0,18.82,0.0,72.0,0.0
2014-02-08,70.86,681.0,18.68,0.0,60.0,0.0
2014-02-09,70.82,676.0,18.55,0.0,60.0,0.0
2014-02-10,70.75,671.0,18.41,0.0,60.0,0.0
2014-02-11,70.7,665.0,18.24,0.0,60.0,0.0
2014-02-12,70.69,660.0,18.11,0.0,60.0,0.0
2014-02-13,70.65,654.0,17.94,0.0,60.0,0.0
2014-02-14,70.73,664.0,18.22,180.0,60.0,0.0
2014-02-15,70.81,674.0,18.49,180.0,66.0,0.0
2014-02-16,70.87,682.0,18.71,180.0,88.0,0.0
2014-02-17,70.95,692.0,18.98,180.0,78.0,0.0
2014-02-18,70.04,703.0,19.29,180.0,47.0,0.0
2014-02-19,71.13,715.0,19.62,180.0,37.0,0.0
2014-02-20,71.21,725.0,19.89,180.0,64.0,0.0
2014-02-21,71.27,733.0,20.11,180.0,92.0,0.0
2014-02-22,71.34,742.0,20.36,180.0,80.0,0.0
2014-02-23,71.41,751.0,20.6,180.0,80.0,0.0
2014-02-24,71.47,759.0,20.82,180.0,88.0,0.0
2014-02-25,71.5,763.0,20.93,180.0,86.0,0.0
2014-02-26,71.56,770.0,21.12,180.0,88.0,0.0
2014-02-27,71.61,777.0,21.32,180.0,86.0,0.0
2014-02-28,71.65,783.0,21.48,180.0,88.0,0.0
2014-03-01,71.71,790.0,21.67,180.0,86.0,0.0
2014-03-02,71.76,797.0,21.87,180.0,88.0,0.0
2014-03-03,71.81,804.0,22.06,180.0,86.0,0.0
2014-03-04,71.87,811.0,22.25,180.0,88.0,0.0
2014-03-05,71.89,815.0,22.36,160.0,86.0,0.0
2014-03-06,71.92,818.0,22.44,160.0,90.0,0.0
2014-03-07,71.9,815.0,22.36,70.0,90.0,0.0
2014-03-08,71.87,812.0,22.28,50.0,86.0,0.0
2014-03-09,71.83,807.0,22.14,30.0,88.0,0.0
2014-03-10,71.79,801.0,21.98,25.0,86.0,0.0
2014-03-11,71.75,796.0,21.84,25.0,88.0,0.0
2014-03-12,71.75,796.0,21.84,88.0,88.0,0.0
2014-03-13,71.81,804.0,22.06,178.0,86.0,0.0
2014-03-14,71.87,812.0,22.28,202.0,110.0,0.0
2014-03-15,71.93,820.0,22.5,200.0,112.0,0.0
2014-03-16,71.93,820.0,22.5,100.0,112.0,0.0
2014-03-17,71.93,820.0,22.5,80.0,88.0,0.0
2014-03-18,71.93,820.0,22.5,80.0,86.0,0.0
2014-03-19,71.93,820.0,22.5,80.0,88.0,0.0
2014-03-20,71.93,820.0,22.5,80.0,86.0,0.0
2014-03-21,71.92,819.0,22.47,80.0,88.0,0.0
2014-03-22,71.92,819.0,22.47,80.0,86.0,0.0
2014-03-23,,,,,,
2014-03-24,71.92,815.0,22.36,46.0,86.0,0.0
2014-03-25,71.84,808.0,22.17,0.0,88.0,0.0
2014-03-26,71.79,801.0,21.98,0.0,86.0,0.0
2014-03-27,71.74,794.0,21.78,0.0,88.0,0.0
2014-03-28,71.67,785.0,21.54,0.0,86.0,0.0
2014-03-29,71.6,776.0,21.29,0.0,88.0,0.0
2014-03-30,71.52,766.0,21.02,0.0,96.0,0.0
2014-03-31,71.45,756.0,20.74,0.0,88.0,0.0
2014-04-01,71.38,747.0,20.49,0.0,86.0,0.0
