date,level,storage,storage_pct,inflow,outflow,rainfall
2018-07-02,72.48,896.0,24.58,0.0,119.0,16.0
2018-07-03,72.48,896.0,24.58,119.0,119.0,47.0
2018-07-04,72.41,886.0,24.31,0.0,118.0,0.0
2018-07-05,72.34,876.0,24.03,0.0,118.0,0.0
2018-07-06,72.27,866.0,23.76,0.0,119.0,0.0
2018-07-07,72.19,856.0,23.48,0.0,117.0,0.0
2018-07-08,72.13,847.0,23.24,0.0,109.0,0.0
2018-07-09,72.06,837.0,22.96,0.0,119.0,0.0
2018-07-10,71.98,827.0,22.69,0.0,117.0,0.0
2018-07-11,71.9,816.0,22.39,0.0,123.0,0.0
2018-07-12,71.86,810.0,22.22,46.0,115.0,30.0
2018-07-13,71.78,800.0,21.95,0.0,113.0,2.0
2018-07-14,71.71,791.0,21.7,0.0,102.0,12.0
2018-07-15,71.65,782.0,21.45,0.0,106.0,0.0
2018-07-16,71.59,774.0,21.23,0.0,99.0,0.0
2018-07-17,71.51,764.0,20.96,0.0,105.0,0.0
2018-07-18,71.45,756.0,20.74,0.0,102.0,0.0
2018-07-19,71.38,747.0,20.49,0.0,101.0,0.0
2018-07-20,71.31,738.0,20.25,0.0,101.0,0.0
2018-07-21,71.24,729.0,20.0,0.0,109.0,0.0
2018-07-22,71.17,720.0,19.75,0.0,101.0,0.0
2018-07-23,71.09,710.0,19.48,0.0,105.0,0.0
2018-07-24,71.02,701.0,19.23,0.0,109.0,0.0
2018-07-25,70.95,692.0,18.98,0.0,111.0,5.0
2018-07-26,70.87,682.0,18.71,0.0,109.0,0.0
2018-07-27,70.8,673.0,18.46,0.0,109.0,0.0
2018-07-28,70.73,664.0,18.22,0.0,109.0,0.0
2018-07-29,70.65,655.0,17.97,0.0,103.0,0.0
2018-07-30,70.58,646.0,17.72,0.0,101.0,0.0
2018-07-31,70.51,637.0,17.48,0.0,103.0,0.0
2018-08-01,70.44,628.0,17.23,0.0,103.0,12.0
2018-08-02,70.36,619.0,16.98,0.0,103.0,0.0
2018-08-03,70.29,610.0,16.74,0.0,103.0,0.0
2018-08-04,70.2,600.0,16.46,0.0,124.0,12.0
2018-08-05,70.12,590.0,16.19,0.0,121.0,5.0
2018-08-06,70.03,579.0,15.88,0.0,125.0,0.0
2018-08-07,69.97,572.0,15.69,0.0,86.0,0.0
2018-08-08,69.89,565.0,15.5,0.0,85.0,4.0
2018-08-09,69.83,556.0,15.25,0.0,99.0,7.0
2018-08-10,69.76,548.0,15.03,0.0,94.0,2.0
2018-08-11,69.7,541.0,14.84,0.0,79.0,4.0
2018-08-12,69.65,536.0,14.71,0.0,61.0,1.0
2018-08-13,69.61,531.0,14.57,0.0,61.0,0.0
2018-08-14,69.57,526.0,14.43,0.0,61.0,6.0
2018-08-15,69.57,526.0,14.43,61.0,61.0,53.0
2018-08-16,69.52,521.0,14.29,0.0,57.0,3.0
2018-08-17,69.48,516.0,14.16,0.0,57.0,0.0
2018-08-18,69.44,511.0,14.02,0.0,57.0,0.0
2018-08-19,69.4,506.0,13.88,0.0,57.0,0.0
2018-08-20,69.35,501.0,13.74,0.0,57.0,0.0
2018-08-21,69.3,496.0,13.61,0.0,58.0,0.0
2018-08-22,69.26,491.0,13.47,0.0,58.0,0.0
2018-08-23,69.21,486.0,13.33,0.0,57.0,0.0
2018-08-24,69.17,481.0,13.2,0.0,65.0,0.0
2018-08-25,69.12,476.0,13.06,0.0,57.0,0.0
2018-08-26,69.08,472.0,12.95,0.0,52.0,0.0
2018-08-27,69.04,467.0,12.81,0.0,52.0,0.0
2018-08-28,69.0,463.0,12.7,0.0,52.0,11.0
2018-08-29,68.96,458.0,12.57,0.0,52.0,0.0
2018-08-30,68.91,454.0,12.46,0.0,52.0,0.0
2018-08-31,68.88,450.0,12.35,0.0,52.0,7.0
2018-09-01,68.83,445.0,12.21,0.0,52.0,0.0
2018-09-02,68.79,441.0,12.1,0.0,52.0,4.0
2018-09-03,68.76,437.0,11.99,0.0,52.0,0.0
2018-09-04,68.71,432.0,11.85,0.0,53.0,0.0
2018-09-05,68.67,428.0,11.74,0.0,52.0,0.0
2018-09-06,68.62,423.0,11.6,0.0,60.0,0.0
2018-09-07,68.57,418.0,11.47,0.0,52.0,0.0
2018-09-08,68.52,412.0,11.3,0.0,68.0,0.0
2018-09-09,68.48,408.0,11.19,0.0,52.0,0.0
2018-09-10,68.43,403.0,11.06,0.0,52.0,0.0
2018-09-11,68.38,398.0,10.92,0.0,52.0,0.0
2018-09-12,68.34,394.0,10.81,0.0,52.0,0.0
2018-09-13,68.3,390.0,10.7,0.0,53.0,0.0
2018-09-14,68.24,385.0,10.56,0.0,53.0,14.0
2018-09-15,68.2,381.0,10.45,0.0,53.0,0.0
2018-09-16,68.13,374.0,10.26,0.0,81.0,2.0
2018-09-17,68.19,380.0,10.43,122.0,53.0,37.0
2018-09-18,68.25,386.0,10.59,122.0,53.0,35.0
2018-09-19,68.25,394.0,10.81,144.0,52.0,43.0
2018-09-20,68.29,389.0,10.67,0.0,60.0,2.0
2018-09-21,68.24,385.0,10.56,0.0,53.0,0.0
2018-09-22,68.19,380.0,10.43,0.0,53.0,0.0
2018-09-23,68.15,376.0,10.32,0.0,53.0,0.0
2018-09-24,68.1,371.0,10.18,0.0,53.0,0.0
2018-09-25,68.05,366.0,10.04,0.0,60.0,0.0
2018-09-26,68.01,362.0,9.93,0.0,52.0,0.0
2018-09-27,67.96,357.0,9.79,0.0,52.0,0.0
2018-09-28,67.92,353.0,9.68,0.0,52.0,0.0
2018-09-29,67.86,348.0,9.55,0.0,60.0,0.0
2018-09-30,67.81,343.0,9.41,0.0,60.0,0.0
